Sex,Age,Height,Team,NOC,Games,Game Type,Year,Date,Season,City,Sport,Event,Medal,Did Medal
M,34,196,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Silver,1
M,19,198,Italy,ITA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Silver,1
M,27,192,Brazil,BRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Gold,1
M,31,192,Brazil,BRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Silver,1
M,35,192,Brazil,BRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Volleyball,Volleyball Men's Volleyball,Silver,1
F,25,173,Great Britain,GBR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Judo,Judo Women's Half-Heavyweight,Silver,1
M,25,184,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Athletics,Athletics Men's Pole Vault,Bronze,1
M,26,195,Canada,CAN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Rowing,Rowing Men's Coxed Eights,Silver,1
F,26,165,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver,1
F,19,192,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Gold,1
F,24,191,Spain,ESP,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,1
M,22,185,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Football,Football Men's Football,Bronze,1
F,24,176,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold,1
M,30,187,France,FRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Handball,Handball Men's Handball,Gold,1
M,34,187,France,FRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Handball,Handball Men's Handball,Gold,1
M,28,184,Germany,GER,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold,1
M,32,184,Germany,GER,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze,1
M,32,184,Germany,GER,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver,1
M,32,192,France,FRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Handball,Handball Men's Handball,Gold,1
M,36,192,France,FRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Handball,Handball Men's Handball,Gold,1
M,24,193,France,FRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,1
M,28,193,France,FRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,1
M,32,193,France,FRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,1
M,29,195,Australia,AUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Rowing,Rowing Men's Coxless Pairs,Gold,1
M,33,195,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Rowing,Rowing Men's Coxless Pairs,Gold,1
M,37,195,Australia,AUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Rowing,Rowing Men's Coxless Fours,Silver,1
M,22,190,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Football,Football Men's Football,Silver,1
M,24,187,Italy,ITA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Water Polo,Water Polo Men's Water Polo,Silver,1
M,33,196,Brazil,BRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Gold,1
M,28,183,Italy,ITA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Volleyball,Volleyball Men's Volleyball,Bronze,1
F,27,160,Canada,CAN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Weightlifting,Weightlifting Women's Middleweight,Bronze,1
M,35,183,France,FRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Handball,Handball Men's Handball,Gold,1
M,28,190,Australia,AUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Silver,1
M,25,190,Italy,ITA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Water Polo,Water Polo Men's Water Polo,Silver,1
M,29,190,Italy,ITA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Bronze,1
F,21,160,Italy,ITA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Judo,Judo Women's Half-Lightweight,Silver,1
F,20,167,Canada,CAN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Cycling,Cycling Women's Team Pursuit,Bronze,1
F,24,167,Canada,CAN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,Bronze,1
M,25,183,Great Britain,GBR,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Sailing,Sailing Men's Two Person Dinghy,Silver,1
M,29,183,Great Britain,GBR,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Sailing,Sailing Men's Two Person Dinghy,Silver,1
F,28,183,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze,1
F,23,190,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Silver,1
F,15,170,Russia,RUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold,1
F,22,178,France,FRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver,1
F,26,177,Great Britain,GBR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Rowing,Rowing Women's Coxless Pairs,Gold,1
F,30,177,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,Gold,1
F,28,175,Russia,RUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Bronze,1
M,21,173,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Football,Football Men's Football,Silver,1
F,20,164,France,FRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Judo,Judo Women's Half-Lightweight,Bronze,1
M,24,182,South Korea,KOR,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold,1
F,25,185,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Gold,1
F,25,156,France,FRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Shooting,"Shooting Women's Air Pistol, 10 metres",Silver,1
F,27,191,France,FRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Basketball,Basketball Women's Basketball,Silver,1
F,30,171,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Football,Football Women's Football,Gold,1
F,23,183,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,1
M,22,180,Australia,AUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Hockey,Hockey Men's Hockey,Bronze,1
F,22,180,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Bronze,1
F,26,180,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Silver,1
M,25,187,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,1
M,28,186,Denmark,DEN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Shooting,Shooting Men's Skeet,Silver,1
M,28,184,Germany,GER,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze,1
M,23,165,Russia,RUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Gymnastics,Gymnastics Men's Floor Exercise,Bronze,1
M,23,165,Russia,RUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Gymnastics,Gymnastics Men's Horse Vault,Bronze,1
M,29,178,Spain,ESP,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Triathlon,Triathlon Men's Olympic Distance,Silver,1
F,30,158,France,FRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Wrestling,"Wrestling Women's Lightweight, Freestyle",Bronze,1
F,28,178,France,FRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Basketball,Basketball Women's Basketball,Silver,1
F,16,155,Russia,RUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Diving,Diving Women's Synchronized Platform,Silver,1
F,25,165,China,CHN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Cycling,Cycling Women's Team Sprint,Silver,1
F,29,165,China,CHN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Sprint,Gold,1
F,23,175,China,CHN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Athletics,Athletics Women's Shot Put,Bronze,1
F,19,186,China,CHN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Gold,1
M,22,185,Spain,ESP,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Taekwondo,Taekwondo Men's Flyweight,Gold,1
M,26,185,Spain,ESP,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Featherweight,Bronze,1
F,27,162,Mexico,MEX,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,Silver,1
M,35,186,Australia,AUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Baseball,Baseball Men's Baseball,Silver,1
F,25,183,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Gold,1
M,19,167,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Platform,Bronze,1
M,30,180,Great Britain,GBR,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Sailing,Sailing Men's One Person Dinghy,Gold,1
M,22,187,Russia,RUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Handball,Handball Men's Handball,Bronze,1
F,18,176,Russia,RUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold,1
M,21,189,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Football,Football Men's Football,Silver,1
F,25,180,Italy,ITA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Silver,1
M,34,200,Russia,RUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Handball,Handball Men's Handball,Bronze,1
M,37,180,Russia,RUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Bronze,1
F,19,173,Canada,CAN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze,1
F,23,176,New Zealand,NZL,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver,1
M,27,195,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights,Gold,1
F,16,175,Germany,GER,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze,1
F,23,172,Germany,GER,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze,1
M,20,185,New Zealand,NZL,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,1
M,24,185,New Zealand,NZL,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,1
M,25,187,Belgium,BEL,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver,1
F,32,175,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Cycling,"Cycling Women's Mountainbike, Cross-Country",Bronze,1
M,24,179,Australia,AUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Hockey,Hockey Men's Hockey,Bronze,1
M,24,191,Great Britain,GBR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Athletics,Athletics Men's High Jump,Bronze,1
F,25,168,Brazil,BRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,Gold,1
M,44,185,Brazil,BRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Sailing,Sailing Men's Two Person Keelboat,Gold,1
F,26,176,France,FRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Taekwondo,Taekwondo Women's Heavyweight,Silver,1
F,28,183,Great Britain,GBR,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Rowing,Rowing Women's Coxless Pairs,Silver,1
F,32,183,Great Britain,GBR,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,Silver,1
F,36,183,Great Britain,GBR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Rowing,Rowing Women's Double Sculls,Gold,1
F,40,183,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,Silver,1
M,23,177,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze,1
M,20,185,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze,1
F,28,165,Italy,ITA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Fencing,"Fencing Women's Foil, Individual",Bronze,1
F,28,165,Italy,ITA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Fencing,"Fencing Women's Foil, Team",Bronze,1
M,23,195,Russia,RUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Bronze,1
M,27,195,Russia,RUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Volleyball,Volleyball Men's Volleyball,Gold,1
F,29,173,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze,1
F,23,162,Brazil,BRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Football,Football Women's Football,Silver,1
M,24,198,France,FRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver,1
M,24,199,Russia,RUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,1
M,26,200,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold,1
F,23,172,Australia,AUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Gold,1
M,30,176,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Athletics,Athletics Men's 100 metres,Bronze,1
M,30,176,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Silver,1
F,31,171,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Gold,1
F,23,178,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Silver,1
M,28,198,Great Britain,GBR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Rowing,Rowing Men's Coxless Fours,Gold,1
M,32,198,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,Gold,1
M,23,203,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,1
M,23,203,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Swimming,Swimming Men's 100 metres Backstroke,Silver,1
M,23,203,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,1
M,27,203,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,1
M,27,203,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Swimming,Swimming Men's 100 metres Backstroke,Gold,1
M,27,203,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,1
F,33,179,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver,1
F,34,193,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Basketball,Basketball Women's Basketball,Gold,1
M,44,171,Australia,AUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,1
F,17,146,Romania,ROU,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Bronze,1
M,24,179,Russia,RUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Bronze,1
F,24,190,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Basketball,Basketball Women's Basketball,Silver,1
F,23,172,Italy,ITA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Swimming,Swimming Women's 10 kilometres Open Water,Bronze,1
M,21,188,Germany,GER,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Gold,1
F,23,180,Norway,NOR,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Handball,Handball Women's Handball,Gold,1
F,27,180,Norway,NOR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Handball,Handball Women's Handball,Gold,1
F,31,180,Norway,NOR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze,1
F,25,203,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold,1
F,28,185,Russia,RUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Bronze,1
F,16,146,Russia,RUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Silver,1
M,23,194,Germany,GER,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Gold,1
F,20,172,Russia,RUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Gold,1
F,24,172,Russia,RUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Gold,1
F,28,172,Russia,RUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Gold,1
M,26,182,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold,1
M,26,182,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold,1
F,21,179,Australia,AUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,Silver,1
F,21,179,Australia,AUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,1
F,22,172,Poland,POL,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Fencing,"Fencing Women's Foil, Individual",Bronze,1
F,25,193,France,FRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Basketball,Basketball Women's Basketball,Silver,1
M,27,193,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Gold,1
M,32,188,France,FRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",Bronze,1
M,32,188,France,FRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",Gold,1
F,27,166,China,CHN,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze,1
M,23,182,South Korea,KOR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Fencing,"Fencing Men's Sabre, Team",Gold,1
